CompanyNumber,tm_has_any,tm_count_total,tm_count_12m,tm_first_date,tm_latest_date,tm_days_since_latest,tm_value_total,tm_value_max,tm_value_count,tm_types,tm_match_method,tm_max_confidence,tm_min_confidence
10049926,1,1,0,2016-08-21,2016-08-21,3631,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10050731,1,1,0,2016-05-23,2016-05-23,3721,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10051462,1,1,0,2016-06-21,2016-06-21,3692,1.0,1.0,1,trademark_refused,name_postcode_area,0.85,0.85
10052056,1,1,0,2010-11-01,2010-11-01,5751,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10052668,1,1,0,2017-08-25,2017-08-25,3262,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10052705,1,3,0,2016-04-11,2016-09-12,3609,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
10056541,1,2,0,2016-05-30,2016-06-20,3693,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10058780,1,1,0,2016-05-27,2016-05-27,3717,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10059539,1,1,0,2014-01-27,2014-01-27,4568,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10059722,1,1,0,2016-12-21,2016-12-21,3509,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
10059994,1,1,0,2016-11-09,2016-11-09,3551,1.0,1.0,1,trademark_opposed,name_postcode_area,0.85,0.85
10060771,1,1,0,2016-03-17,2016-03-17,3788,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10061792,1,1,0,2017-01-30,2017-01-30,3469,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10062439,1,17,0,2016-10-24,2017-09-15,3241,17.0,1.0,17,trademark_registered,name_postcode_area,0.85,0.85
10064100,1,1,0,2016-08-09,2016-08-09,3643,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10065380,1,1,0,2014-09-26,2014-09-26,4326,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10065816,1,1,0,2017-05-17,2017-05-17,3362,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10065995,1,2,0,2016-11-16,2016-11-16,3544,2.0,1.0,2,trademark_withdrawn,name_postcode_area,0.85,0.85
10066027,1,1,0,2016-12-13,2016-12-13,3517,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10066382,1,1,0,2017-09-22,2017-09-22,3234,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10068359,1,1,0,2016-05-29,2016-05-29,3715,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10069667,1,1,0,2017-09-14,2017-09-14,3242,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10071643,1,2,0,2016-07-06,2016-08-10,3642,2.0,1.0,2,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
10072557,1,1,0,2017-07-20,2017-07-20,3298,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10072991,1,1,0,2016-09-01,2016-09-01,3620,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10073367,1,3,0,2016-04-14,2016-05-23,3721,3.0,1.0,3,trademark_refused,name_postcode_area,0.85,0.85
10073623,1,1,0,2009-04-03,2009-04-03,6328,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10075351,1,1,0,2017-03-27,2017-03-27,3413,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10076100,1,1,0,2017-02-03,2017-02-03,3465,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10077417,1,1,0,2017-04-30,2017-04-30,3379,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10079883,1,1,0,2016-07-19,2016-07-19,3664,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10081828,1,1,0,2016-05-09,2016-05-09,3735,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10083427,1,1,0,2016-05-04,2016-05-04,3740,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10083896,1,1,0,2017-05-12,2017-05-12,3367,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10084916,1,1,0,2017-03-01,2017-03-01,3439,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10085267,1,1,0,2010-11-30,2010-11-30,5722,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10085879,1,1,0,2016-06-28,2016-06-28,3685,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10087448,1,1,0,2016-05-26,2016-05-26,3718,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10088372,1,1,0,2006-07-26,2006-07-26,7310,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
10089232,1,1,0,2016-07-06,2016-07-06,3677,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10089468,1,1,0,2017-01-17,2017-01-17,3482,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10092766,1,1,0,2016-05-19,2016-05-19,3725,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10094029,1,1,0,2016-08-19,2016-08-19,3633,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10095769,1,1,0,2016-04-04,2016-04-04,3770,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10098167,1,1,0,2010-05-25,2010-05-25,5911,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10098547,1,2,0,2016-06-06,2016-08-09,3643,2.0,1.0,2,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
10101263,1,1,0,2018-01-01,2018-01-01,3133,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10101290,1,1,0,2016-04-11,2016-04-11,3763,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10102773,1,1,0,2017-07-04,2017-07-04,3314,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10103603,1,2,0,2016-04-06,2016-11-02,3558,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10107416,1,1,0,2017-01-02,2017-01-02,3497,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10107725,1,3,0,2016-06-03,2017-03-21,3419,3.0,1.0,3,trademark_opposed|trademark_registered,name_postcode_area,0.85,0.85
10109480,1,1,0,2017-04-06,2017-04-06,3403,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10111242,1,1,0,2016-12-14,2016-12-14,3516,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10111451,1,1,0,2016-08-03,2016-08-03,3649,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10111783,1,2,0,2016-08-05,2016-08-05,3647,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10112180,1,1,0,2016-08-04,2016-08-04,3648,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10112280,1,1,0,2016-07-25,2016-07-25,3658,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10113112,1,1,0,2016-04-29,2016-04-29,3745,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10114527,1,1,0,2017-12-17,2017-12-17,3148,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10115324,1,2,0,2017-01-24,2017-08-16,3271,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10116039,1,1,0,2016-09-21,2016-09-21,3600,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10116198,1,1,0,2016-08-08,2016-08-08,3644,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10117262,1,1,0,2017-09-20,2017-09-20,3236,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10117641,1,1,0,2018-01-24,2018-01-24,3110,1.0,1.0,1,trademark_examination,name_postcode_area,0.85,0.85
10118840,1,1,0,2016-08-08,2016-08-08,3644,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10118857,1,1,0,2016-05-09,2016-05-09,3735,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10119658,1,1,0,2016-04-27,2016-04-27,3747,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10120779,1,1,0,2016-08-09,2016-08-09,3643,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10121035,1,1,0,2017-11-30,2017-11-30,3165,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10122502,1,1,0,2016-04-19,2016-04-19,3755,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10124700,1,2,0,2015-10-23,2015-10-23,3934,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10124762,1,1,0,1996-09-13,1996-09-13,10913,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10125035,1,2,0,2011-09-21,2011-09-21,5427,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10125296,1,1,0,2010-08-05,2010-08-05,5839,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10126031,1,2,0,2016-04-26,2016-04-26,3748,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10126825,1,1,0,2017-02-28,2017-02-28,3440,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10126853,1,1,0,2016-07-30,2016-07-30,3653,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10129873,1,1,0,2016-05-31,2016-05-31,3713,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10129973,1,2,0,2016-02-11,2017-03-02,3438,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10133552,1,1,0,2016-09-20,2016-09-20,3601,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10134163,1,2,0,2014-04-26,2017-05-25,3354,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10135389,1,1,0,2001-06-23,2001-06-23,9169,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10138571,1,2,0,2017-09-19,2017-10-24,3202,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10138950,1,1,0,2016-06-02,2016-06-02,3711,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10141491,1,1,0,2017-05-18,2017-05-18,3361,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10141695,1,1,0,2013-11-18,2013-11-18,4638,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10142008,1,1,0,2017-02-22,2017-02-22,3446,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10144206,1,9,0,2016-05-19,2017-12-05,3160,9.0,1.0,9,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
10145188,1,2,0,2017-09-29,2017-09-29,3227,2.0,1.0,2,trademark_application_published|trademark_registered,name_postcode_area,0.85,0.85
10147204,1,1,0,2016-06-22,2016-06-22,3691,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10147902,1,1,0,2012-08-19,2012-08-19,5094,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10149128,1,1,0,2016-09-21,2016-09-21,3600,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10150562,1,1,0,2016-07-02,2016-07-02,3681,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10152558,1,4,0,2016-07-27,2016-09-19,3602,4.0,1.0,4,trademark_refused|trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
10159326,1,1,0,2017-02-20,2017-02-20,3448,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10159333,1,1,0,2017-11-21,2017-11-21,3174,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10159543,1,1,0,2018-01-05,2018-01-05,3129,1.0,1.0,1,trademark_pre_publication,name_postcode_area,0.85,0.85
10159843,1,1,0,2017-05-28,2017-05-28,3351,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10160562,1,1,0,2016-07-27,2016-07-27,3656,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10161198,1,1,0,2017-09-13,2017-09-13,3243,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10162296,1,1,0,2016-06-06,2016-06-06,3707,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10163884,1,10,0,2016-06-21,2017-08-01,3286,10.0,1.0,10,trademark_registered,name_postcode_area,0.85,0.85
10164162,1,2,0,2017-03-21,2017-03-21,3419,2.0,1.0,2,trademark_refused|trademark_registered,name_postcode_area,0.85,0.85
10166593,1,1,0,2003-06-14,2003-06-14,8448,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
10167874,1,2,0,2017-03-27,2017-06-19,3329,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10167877,1,1,0,2017-02-13,2017-02-13,3455,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10170075,1,2,0,2016-12-31,2017-05-20,3359,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10171094,1,2,0,2017-02-24,2017-11-15,3180,2.0,1.0,2,trademark_application_published|trademark_registered,name_postcode_area,0.85,0.85
10171825,1,1,0,2017-10-30,2017-10-30,3196,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10173243,1,2,0,2010-07-30,2017-05-02,3377,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10175685,1,3,0,2017-07-11,2017-09-05,3251,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
10176446,1,1,0,2010-01-27,2010-01-27,6029,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10177336,1,1,0,2016-09-15,2016-09-15,3606,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10178770,1,1,0,2016-06-16,2016-06-16,3697,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10181306,1,1,0,2016-06-29,2016-06-29,3684,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10181345,1,2,0,2017-11-29,2017-12-11,3154,2.0,1.0,2,trademark_application_published,name_postcode_area,0.85,0.85
10183258,1,1,0,2013-07-02,2013-07-02,4777,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10185699,1,1,0,2016-05-18,2016-05-18,3726,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10187412,1,1,0,2016-04-29,2016-04-29,3745,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10188788,1,1,0,2016-01-03,2016-01-03,3862,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10189460,1,2,0,2009-12-01,2009-12-02,6085,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10191524,1,1,0,2016-08-07,2016-08-07,3645,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10191939,1,1,0,2017-11-10,2017-11-10,3185,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10193306,1,5,0,2016-05-23,2016-06-09,3704,5.0,1.0,5,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
10194737,1,1,0,2017-12-10,2017-12-10,3155,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10196275,1,1,0,2016-07-18,2016-07-18,3665,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10199862,1,1,0,2017-02-07,2017-02-07,3461,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
10201852,1,1,0,2017-11-02,2017-11-02,3193,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10203001,1,1,0,2013-10-29,2013-10-29,4658,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10206176,1,1,0,2017-07-11,2017-07-11,3307,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10206240,1,1,0,2016-06-09,2016-06-09,3704,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10206756,1,1,0,2016-11-20,2016-11-20,3540,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10206913,1,1,0,2014-09-19,2014-09-19,4333,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10207673,1,2,0,2017-05-22,2017-11-16,3179,2.0,1.0,2,trademark_application_published|trademark_registered,name_postcode_area,0.85,0.85
10209216,1,1,0,2017-05-16,2017-05-16,3363,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10211100,1,3,0,2016-06-28,2016-11-29,3531,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
10213248,1,1,0,2017-03-22,2017-03-22,3418,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10214129,1,2,0,2016-08-21,2016-11-28,3532,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10214415,1,1,0,2017-09-23,2017-09-23,3233,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10216894,1,2,0,2016-10-03,2016-10-03,3588,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10217178,1,1,0,2017-05-11,2017-05-11,3368,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10219404,1,4,0,2016-12-09,2018-01-24,3110,4.0,1.0,4,trademark_application_published|trademark_examination|trademark_withdrawn,name_postcode_area,0.85,0.85
10219703,1,2,0,2016-06-07,2016-08-03,3649,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10221671,1,1,0,2016-07-26,2016-07-26,3657,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10222097,1,1,0,2016-10-19,2016-10-19,3572,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
10223003,1,1,0,2017-11-29,2017-11-29,3166,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10225145,1,1,0,2016-11-22,2016-11-22,3538,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10228483,1,1,0,2015-03-04,2015-03-04,4167,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10228676,1,1,0,2017-07-03,2017-07-03,3315,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10230529,1,4,0,2016-06-17,2017-10-25,3201,4.0,1.0,4,trademark_registered,name_postcode_area,0.85,0.85
10230725,1,1,0,2017-01-26,2017-01-26,3473,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10233691,1,1,0,2016-06-23,2016-06-23,3690,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10233764,1,4,0,2016-07-30,2017-04-03,3406,4.0,1.0,4,trademark_registered,name_postcode_area,0.85,0.85
10235058,1,4,0,2009-10-06,2015-01-15,4215,4.0,1.0,4,trademark_registered,name_postcode_area,0.85,0.85
10235983,1,1,0,2016-11-24,2016-11-24,3536,1.0,1.0,1,trademark_refused,name_postcode_area,0.85,0.85
10236245,1,1,0,2017-09-25,2017-09-25,3231,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10238518,1,2,0,2017-07-13,2017-10-18,3208,2.0,1.0,2,trademark_application_published|trademark_registered,name_postcode_area,0.85,0.85
10242863,1,1,0,2016-06-28,2016-06-28,3685,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
10244508,1,1,0,2017-03-24,2017-03-24,3416,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10244817,1,1,0,2017-12-01,2017-12-01,3164,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10246702,1,1,0,2017-07-26,2017-07-26,3292,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10247752,1,1,0,2018-01-11,2018-01-11,3123,1.0,1.0,1,trademark_examination,name_postcode_area,0.85,0.85
10249063,1,1,0,2016-12-12,2016-12-12,3518,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10250438,1,1,0,2016-10-09,2016-10-09,3582,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10252031,1,1,0,2016-06-26,2016-06-26,3687,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10252197,1,1,0,2016-07-02,2016-07-02,3681,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10253983,1,2,0,2017-07-10,2017-07-10,3308,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10254803,1,1,0,2017-06-20,2017-06-20,3328,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10255639,1,1,0,2013-05-06,2013-05-06,4834,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10256899,1,1,0,2016-02-17,2016-02-17,3817,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10257557,1,4,0,2016-07-04,2017-07-24,3294,4.0,1.0,4,trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
10257784,1,1,0,2017-10-09,2017-10-09,3217,1.0,1.0,1,trademark_appealable,name_postcode_area,0.85,0.85
10258119,1,1,0,2013-06-07,2013-06-07,4802,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10259459,1,2,0,2016-11-02,2016-11-02,3558,2.0,1.0,2,trademark_refused|trademark_registered,name_postcode_area,0.85,0.85
10265353,1,1,0,2012-09-14,2012-09-14,5068,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10265562,1,1,0,2016-07-13,2016-07-13,3670,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10268225,1,1,0,2017-12-22,2017-12-22,3143,1.0,1.0,1,trademark_pre_publication,name_postcode_area,0.85,0.85
10268311,1,1,0,2016-10-27,2016-10-27,3564,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10268877,1,1,0,2017-05-18,2017-05-18,3361,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10271560,1,1,0,2016-07-14,2016-07-14,3669,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10272197,1,4,0,1997-11-28,2015-03-17,4154,4.0,1.0,4,trademark_registered,name_postcode_area,0.85,0.85
10272221,1,4,0,2017-04-19,2017-04-19,3390,4.0,1.0,4,trademark_registered,name_postcode_area,0.85,0.85
10272544,1,2,0,2017-11-21,2017-12-04,3161,2.0,1.0,2,trademark_application_published,name_postcode_area,0.85,0.85
10273103,1,1,0,2016-07-15,2016-07-15,3668,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10273498,1,1,0,2017-03-03,2017-03-03,3437,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10274516,1,1,0,2017-10-05,2017-10-05,3221,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10277312,1,1,0,2016-07-21,2016-07-21,3662,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10277669,1,1,0,2016-12-01,2016-12-01,3529,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10278310,1,1,0,2017-05-03,2017-05-03,3376,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10278925,1,1,0,2017-10-26,2017-10-26,3200,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10278974,1,1,0,2013-02-22,2013-02-22,4907,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10280986,1,1,0,2016-12-09,2016-12-09,3521,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10282435,1,1,0,2016-07-28,2016-07-28,3655,1.0,1.0,1,trademark_refused,name_postcode_area,0.85,0.85
10283830,1,1,0,2016-08-02,2016-08-02,3650,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10283883,1,1,0,2016-08-10,2016-08-10,3642,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10286208,1,1,0,2016-09-09,2016-09-09,3612,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10286388,1,1,0,2017-03-05,2017-03-05,3435,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10287036,1,1,0,2017-03-03,2017-03-03,3437,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10288981,1,2,0,2016-07-26,2016-11-09,3551,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10290948,1,1,0,2016-08-23,2016-08-23,3629,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10291219,1,1,0,2016-08-09,2016-08-09,3643,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10292186,1,1,0,2017-06-15,2017-06-15,3333,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10292534,1,2,0,2016-07-25,2016-08-17,3635,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10294599,1,4,0,2017-02-10,2017-03-03,3437,4.0,1.0,4,trademark_registered,name_postcode_area,0.85,0.85
10294795,1,1,0,2018-01-12,2018-01-12,3122,1.0,1.0,1,trademark_examination,name_postcode_area,0.85,0.85
10296643,1,1,0,2017-10-06,2017-10-06,3220,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10298260,1,2,0,2011-01-12,2011-01-12,5679,2.0,1.0,2,trademark_refused|trademark_registered,name_postcode_area,0.85,0.85
10300794,1,1,0,2017-07-17,2017-07-17,3301,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10301105,1,2,0,2014-03-18,2014-03-18,4518,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10303410,1,3,0,2017-08-23,2017-08-23,3264,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
10304901,1,1,0,2017-02-13,2017-02-13,3455,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10305704,1,1,0,2016-10-27,2016-10-27,3564,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10306305,1,1,0,2017-09-23,2017-09-23,3233,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10307723,1,1,0,2017-03-18,2017-03-18,3422,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10308496,1,1,0,2017-10-26,2017-10-26,3200,1.0,1.0,1,trademark_application_published,name_postcode_area,0.85,0.85
10311055,1,1,0,2017-11-03,2017-11-03,3192,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10312695,1,1,0,2016-08-18,2016-08-18,3634,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10313258,1,1,0,2016-09-14,2016-09-14,3607,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10313890,1,1,0,2016-09-23,2016-09-23,3598,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10314829,1,1,0,2017-03-16,2017-03-16,3424,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
10315978,1,1,0,2016-08-11,2016-08-11,3641,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
10318595,1,1,0,2016-08-08,2016-08-08,3644,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10321436,1,1,0,2010-04-22,2010-04-22,5944,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10322210,1,3,0,2016-08-30,2016-08-30,3622,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
10323836,1,1,0,2016-09-30,2016-09-30,3591,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
10324852,1,2,0,2011-04-04,2011-04-04,5597,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
10325535,1,2,0,2017-02-06,2017-02-14,3454,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
